gene,q,turnover_half_life_[min],turnover_time_[min],initation_time_[min],ratio
NM_079600.3,0.56190476190476,10.3125136558046,7.14808976500691,8.04026488418672,0.77966101694916
NM_079632.6,0.425281102647805,6.43613325972188,4.46118762268431,8.69769991473717,1.35138592750533
NM_079645.4,0.30561463207146,31.9620929274107,22.1544345974297,72.6209000751535,2.27209464161447
NM_079654.3,0.287388756240503,17.2582803904907,11.9625283939817,42.7937571918288,2.4796072507553
NM_079659.4,0.322249093107618,10.3125136558046,7.14808976500691,21.6891703717766,2.10318949343339
NM_079679.3,0.16750418760469,31.9620929274107,22.1544345974297,158.851601849231,4.97
NM_079719.3,0.487707157166273,10.3125136558046,7.14808976500691,10.8323752478634,1.05041075429425
NM_079737.3,0.204941271769948,17.2582803904907,11.9625283939817,66.9525778785242,3.87944664031619
NM_079746.6,0.506756756756757,10.3125136558046,7.14808976500691,10.0375132916498,0.973333333333332
NM_079754.4,0.351901651940069,17.2582803904907,11.9625283939817,31.7846277497357,1.84170305676856
NM_079785.4,0.486538667810789,6.43613325972188,4.46118762268431,6.7922773179649,1.05533509700177
NM_079795.3,0.242440178806206,10.3125136558046,7.14808976500691,32.2238089396672,3.12472885032538
NM_079798.3,0.11618906455863,6.43613325972188,4.46118762268431,48.9574899196279,7.60666194188519
NM_079823.4,0.433070866141733,6.43613325972188,4.46118762268431,8.42548353999952,1.3090909090909
NM_079853.4,0.43873179091688,17.2582803904907,11.9625283939817,22.0784641714287,1.279296875
NM_080027.6,0.105270842458753,17.2582803904907,11.9625283939817,146.683415024864,8.49930651872399
NM_080063.4,0.0361496782932611,6.43613325972188,4.46118762268431,171.605098739891,26.6627634660422
NM_080070.4,0.378758642868629,31.9620929274107,22.1544345974297,52.424345584823,1.64020377839099
NM_080081.3,0.27170868347339,6.43613325972188,4.46118762268431,17.2514912116256,2.68041237113401
NM_080091.4,0.581151832460732,31.9620929274107,22.1544345974297,23.0357426503862,0.720720720720725
NM_080359.4,0.353975535168196,17.2582803904907,11.9625283939817,31.4972935852369,1.82505399568034
NM_080362.4,0.402847873107427,31.9620929274107,22.1544345974297,47.3782612387075,1.48232662192393
NM_080376.2,0.333770041799239,17.2582803904907,11.9625283939817,34.4488179981404,1.99607476635514
NM_134670.3,0.372593431483577,31.9620929274107,22.1544345974297,53.8206671178894,1.68389057750761
NM_134683.2,0.198839662447257,10.3125136558046,7.14808976500691,41.550950247128,4.0291777188329
NM_134774.3,0.246753246753247,17.2582803904907,11.9625283939817,52.6831717183402,3.05263157894737
NM_134817.3,0.473684210526316,31.9620929274107,22.1544345974297,35.5134365860119,1.11111111111111
NM_134862.4,0.29041570438799,6.43613325972188,4.46118762268431,15.725661582899,2.44333996023858
NM_134904.3,0.268269459652463,6.43613325972188,4.46118762268431,17.555167382773,2.72759538598049
NM_135190.5,0.27061959180693,10.3125136558046,7.14808976500691,27.7945339047502,2.69522396114409
NM_135348.3,0.368957345971565,31.9620929274107,22.1544345974297,54.6660587448262,1.71034039820166
NM_135414.3,0.138861788617886,17.2582803904907,11.9625283939817,107.02558893213,6.20140515222482
NM_135463.3,0.271963078951706,6.43613325972188,4.46118762268431,17.2293337019343,2.6769696969697
NM_135652.3,0.467039196631033,31.9620929274107,22.1544345974297,36.4734755601335,1.14114791052541
NM_135957.5,0.426984645540673,17.2582803904907,11.9625283939817,23.1606915110335,1.34200459066565
NM_135990.3,0.531438721136768,17.2582803904907,11.9625283939817,15.2163581785142,0.881684491978607
NM_136052.3,0.288937093275488,6.43613325972188,4.46118762268431,15.839072691718,2.46096096096096
NM_136373.4,0.299330019451048,6.43613325972188,4.46118762268431,15.065663558136,2.34079422382671
NM_136398.4,0.158829365079365,10.3125136558046,7.14808976500691,54.6157422158447,5.29606495940038
NM_136420.4,0.514008004574043,10.3125136558046,7.14808976500691,9.7504300416395,0.945494994438263
NM_136621.4,0.279312055564744,17.2582803904907,11.9625283939817,44.5302462651026,2.58022498519833
NM_136754.5,0.389299574939938,31.9620929274107,22.1544345974297,50.1394427147534,1.56871587942083
NM_136839.3,0,10.3125136558046,7.14808976500691,Inf,Inf
NM_137096.3,0.466894037398564,10.3125136558046,7.14808976500691,11.7749683631644,1.14181360201512
NM_137189.3,0.44146246596655,6.43613325972188,4.46118762268431,8.14298445899613,1.26519823788546
NM_137345.3,0.545,17.2582803904907,11.9625283939817,14.4082891333455,0.834862385321101
NM_137350.4,0.0583815028901737,31.9620929274107,22.1544345974297,515.507419591601,16.128712871287
NM_137428.3,0.0342741935483871,17.2582803904907,11.9625283939817,486.277429826181,28.1764705882353
NM_137480.4,0.289308176100632,10.3125136558046,7.14808976500691,25.3329139805631,2.4565217391304
NM_137630.4,0.222531293463143,17.2582803904907,11.9625283939817,60.2961171142771,3.49375
NM_137700.4,0.557520261025155,10.3125136558046,7.14808976500691,8.1845964525208,0.793656786860488
NM_137817.3,0.251347988386561,6.43613325972188,4.46118762268431,19.1703309138581,2.97854785478549
NM_138060.3,0.0510948905109489,6.43613325972188,4.46118762268431,119.528189109121,18.5714285714286
NM_138141.3,0.0796412556053812,10.3125136558046,7.14808976500691,119.174566594445,11.5563063063063
NM_138144.3,0.321239326335684,6.43613325972188,4.46118762268431,13.599188483533,2.11294389577643
NM_138194.3,0.195067264573991,17.2582803904907,11.9625283939817,71.2152029906457,4.12643678160919
NM_138199.3,0.101043210153713,31.9620929274107,22.1544345974297,284.358943179698,8.89675603614279
NM_138238.3,0.507462686567163,17.2582803904907,11.9625283939817,16.7506839084176,0.970588235294123
NM_138259.3,0.159343003412969,6.43613325972188,4.46118762268431,33.9555571306077,5.27576974564926
NM_139427.4,0.230084557187362,31.9620929274107,22.1544345974297,106.952457958259,3.34622823984524
NM_139468.2,0.2,10.3125136558046,7.14808976500691,41.2500546232186,4.00000000000001
NM_139579.3,0.368300153139357,17.2582803904907,11.9625283939817,29.6010006697606,1.71517671517671
NM_139603.3,0.48698752228164,10.3125136558046,7.14808976500691,10.8636216330182,1.05344070278185
NM_139620.2,0.297195479280033,17.2582803904907,11.9625283939817,40.8121870079352,2.36478873239437
NM_140155.4,0.586097228532486,17.2582803904907,11.9625283939817,12.1878243687884,0.706201550387596
NM_140172.2,0.275395033860045,17.2582803904907,11.9625283939817,45.4090820110453,2.63114754098361
NM_140511.4,0.295069237737802,31.9620929274107,22.1544345974297,76.3585614805289,2.3890350877193
NM_140544.2,0.345444536195981,31.9620929274107,22.1544345974297,60.5624358417392,1.89482071713148
NM_140767.2,0.565441650548033,17.2582803904907,11.9625283939817,13.263490288701,0.768529076396809
NM_140882.3,0.0685483870967742,17.2582803904907,11.9625283939817,234.509574717845,13.5882352941176
NM_140987.3,0.333333333333333,31.9620929274107,22.1544345974297,63.9241858548215,2.00000000000001
NM_140991.3,0.613469985358711,17.2582803904907,11.9625283939817,10.8739523224094,0.630071599045346
NM_141155.4,0.149085794655415,31.9620929274107,22.1544345974297,182.425153029089,5.70754716981132
NM_141190.3,0.142427281845537,10.3125136558046,7.14808976500691,62.0929519416405,6.02112676056338
NM_141248.4,0.300391614835292,6.43613325972188,4.46118762268431,14.989675390932,2.32898773006134
NM_141778.2,0.187170746823675,10.3125136558046,7.14808976500691,44.7843101310854,4.34271523178809
NM_141885.3,0.335657370517929,6.43613325972188,4.46118762268431,12.738578291497,1.97922848664687
NM_141906.4,0.207902163687676,17.2582803904907,11.9625283939817,65.7532673701052,3.80995475113123
NM_141946.3,0.300478738383553,6.43613325972188,4.46118762268431,14.983462996391,2.32802249297095
NM_142030.4,0.345132743362833,10.3125136558046,7.14808976500691,19.5673336033215,1.89743589743589
NM_142069.4,0,10.3125136558046,7.14808976500691,Inf,Inf
NM_142165.3,0.143712574850298,17.2582803904907,11.9625283939817,102.830587326675,5.95833333333338
NM_142271.3,0.318099664342887,31.9620929274107,22.1544345974297,68.516142387412,2.14366883116883
NM_142327.3,0.131686067271299,10.3125136558046,7.14808976500691,67.9988359766423,6.59381778741866
NM_142465.2,0.468069839751256,10.3125136558046,7.14808976500691,11.7194840932598,1.13643331630046
NM_142493.3,0.252122241086587,17.2582803904907,11.9625283939817,51.1937542896377,2.96632996632998
NM_142562.3,0.0371257485029941,10.3125136558046,7.14808976500691,267.460031589254,25.9354838709676
NM_142585.3,0.0905373831775701,31.9620929274107,22.1544345974297,321.064378632119,10.0451612903226
NM_142859.3,0.5,10.3125136558046,7.14808976500691,10.3125136558046,0.999999999999999
NM_143012.3,0.506296360186304,17.2582803904907,11.9625283939817,16.8290284421071,0.975127768313456
NM_143014.3,0.0824742268041237,6.43613325972188,4.46118762268431,71.6019825144059,11.125
NM_143213.4,0.523449319213312,31.9620929274107,22.1544345974297,29.0984372027006,0.91040462427746
NM_143224.4,0.174655761465991,31.9620929274107,22.1544345974297,151.038414236703,4.72554831061054
NM_143286.3,0.354457572502686,17.2582803904907,11.9625283939817,31.4309894384392,1.82121212121212
NM_143344.3,0.452085561497326,10.3125136558046,7.14808976500691,12.4984640309172,1.21197066477407
NM_143387.2,0.219364599092284,17.2582803904907,11.9625283939817,61.4156736654706,3.55862068965517
NM_143437.3,0.273044489677232,10.3125136558046,7.14808976500691,27.4561066448471,2.66240681576144
NM_143729.3,0.556541019955654,6.43613325972188,4.46118762268431,5.12839303563496,0.796812749003983
NM_143743.3,0,6.43613325972188,4.46118762268431,Inf,Inf
NM_143761.4,0.333991385498924,31.9620929274107,22.1544345974297,63.7352642953361,1.99408919935518
NM_143815.4,0.0330578512396694,10.3125136558046,7.14808976500691,301.641024432285,29.25
NM_143995.4,0.404428571428571,17.2582803904907,11.9625283939817,25.4149667778015,1.4726245143059
NM_163881.2,0.124784641890229,6.43613325972188,4.46118762268431,45.1417946184833,7.0138067061144
NM_164315.4,0.328490052010237,10.3125136558046,7.14808976500691,21.0811726756257,2.04423221915054
NM_164345.3,0.357142857142857,17.2582803904907,11.9625283939817,31.0649047028834,1.8
NM_164404.3,0.287569573283859,31.9620929274107,22.1544345974297,79.1835076395206,2.47741935483871
NM_164445.4,0.360099750623441,17.2582803904907,11.9625283939817,30.6681076745148,1.77700831024931
NM_164490.1,0.285357737104826,31.9620929274107,22.1544345974297,80.0450082351185,2.50437317784256
NM_164498.3,0.469135802469136,10.3125136558046,7.14808976500691,11.6694233473579,1.13157894736842
NM_164615.2,0.405172413793103,17.2582803904907,11.9625283939817,25.336624403061,1.46808510638298
NM_164777.3,0.0480628654970759,17.2582803904907,11.9625283939817,341.818945072496,19.8060836501902
NM_164833.2,0.250292202371013,17.2582803904907,11.9625283939817,51.6942488014033,2.99533022014677
NM_164866.3,0.393962183068328,17.2582803904907,11.9625283939817,26.5486663983524,1.53831469866376
NM_164988.4,0.0473372781065089,10.3125136558046,7.14808976500691,207.539337323068,20.125
NM_165152.2,0.107237189646064,10.3125136558046,7.14808976500691,85.8529461985705,8.32512315270936
NM_165386.3,0.181453007368785,17.2582803904907,11.9625283939817,77.8532894906026,4.51106875824659
NM_165445.4,0.149797570850202,6.43613325972188,4.46118762268431,36.5294049876108,5.6756756756757
NM_165471.3,0.175911251980983,17.2582803904907,11.9625283939817,80.849601829326,4.68468468468468
NM_165539.2,0.252595155709343,6.43613325972188,4.46118762268431,19.0439011520538,2.95890410958904
NM_165542.3,0.462015503875969,17.2582803904907,11.9625283939817,20.0960513271822,1.16442953020134
NM_165568.3,0.254098360655736,6.43613325972188,4.46118762268431,18.8931653753127,2.93548387096776
NM_165658.2,0.376595744680851,31.9620929274107,22.1544345974297,52.9090012866177,1.65536723163842
NM_165665.2,0.061470656460218,6.43613325972188,4.46118762268431,98.2663968635274,15.2679245283019
NM_165674.3,0.208729974460181,17.2582803904907,11.9625283939817,65.4240484658427,3.79087875417131
NM_165675.3,0.110454315149468,10.3125136558046,7.14808976500691,83.0520021790871,8.05351681957187
NM_165863.3,0.419354838709678,6.43613325972188,4.46118762268431,8.91156912884567,1.38461538461538
NM_165878.2,0.364576154376292,17.2582803904907,11.9625283939817,30.0796493762429,1.7429111531191
NM_165938.3,0.589718530101642,17.2582803904907,11.9625283939817,12.0070038248724,0.69572422936692
NM_166145.2,0.571253071253069,6.43613325972188,4.46118762268431,4.83056023149022,0.750537634408608
NM_166280.2,0.330904482813243,6.43613325972188,4.46118762268431,13.0139908516349,2.02202010531355
NM_166421.2,0.681312328371152,17.2582803904907,11.9625283939817,8.07265767098687,0.467755621552821
NM_166431.4,0.446623093681918,10.3125136558046,7.14808976500691,12.7774559442652,1.2390243902439
NM_166527.2,0.18591482835909,10.3125136558046,7.14808976500691,45.1565080829363,4.37880710659898
NM_166618.3,0.522595844934676,17.2582803904907,11.9625283939817,15.7658635206573,0.913524590163931
NM_167790.3,0.4242671009772,10.3125136558046,7.14808976500691,13.9941404120035,1.35700575815738
NM_167872.2,0.442879019908117,10.3125136558046,7.14808976500691,12.9726572198538,1.25795297372061
NM_167950.2,0.485981308411215,10.3125136558046,7.14808976500691,10.9074663667164,1.05769230769231
NM_168298.1,0.287373004354136,17.2582803904907,11.9625283939817,42.7970488471262,2.47979797979799
NM_168324.4,0.301498929336188,17.2582803904907,11.9625283939817,39.9833172114921,2.31676136363637
NM_168372.2,0.456193353474321,10.3125136558046,7.14808976500691,12.2930626360585,1.19205298013245
NM_168417.2,0.261178861788618,10.3125136558046,7.14808976500691,29.1719744271204,2.82879377431906
NM_168461.2,0.217757615035646,10.3125136558046,7.14808976500691,37.0452499480837,3.59226190476189
NM_168499.2,0.383364602876798,10.3125136558046,7.14808976500691,16.5875015736107,1.60848287112561
NM_168692.4,0,10.3125136558046,7.14808976500691,Inf,Inf
NM_168741.2,0.177441540577716,31.9620929274107,22.1544345974297,148.165361012338,4.63565891472869
NM_168757.1,0.0998573466476462,10.3125136558046,7.14808976500691,92.9599445258959,9.01428571428571
NM_168859.2,0.463730569948185,6.43613325972188,4.46118762268431,7.44290270817003,1.15642458100559
NM_168881.3,0.532051282051282,17.2582803904907,11.9625283939817,15.1789695000702,0.879518072289158
NM_168892.3,0.0620396600566572,17.2582803904907,11.9625283939817,260.923134122899,15.1187214611872
NM_168979.4,0.337332969730025,10.3125136558046,7.14808976500691,20.2582119511763,1.96443007275666
NM_169014.3,0.414285714285715,31.9620929274107,22.1544345974297,45.1877865525459,1.41379310344827
NM_169060.2,0.248447204968944,17.2582803904907,11.9625283939817,52.2062981812345,3.025
NM_169192.3,0.416023604176123,17.2582803904907,11.9625283939817,24.2256167183485,1.4037097654119
NM_169221.3,0.186690017513135,17.2582803904907,11.9625283939817,75.1852290182354,4.35647279549718
NM_169231.2,0.562251655629139,10.3125136558046,7.14808976500691,8.02894172731077,0.778563015312131
NM_169260.4,0.11635565312843,17.2582803904907,11.9625283939817,131.065242588161,7.59433962264151
NM_169337.2,0.117843246247915,10.3125136558046,7.14808976500691,77.1979206215187,7.48584905660379
NM_169469.2,0.382165605095542,6.43613325972188,4.46118762268431,10.405082103217,1.61666666666666
NM_169504.3,0.226697736351531,10.3125136558046,7.14808976500691,35.1776346878623,3.41116005873717
NM_169510.3,0.129385964912281,10.3125136558046,7.14808976500691,69.3909817178717,6.72881355932202
NM_169693.2,0.319612590799031,6.43613325972188,4.46118762268431,13.7011624695595,2.12878787878788
NM_169697.3,0.0363910724312184,10.3125136558046,7.14808976500691,273.067803736489,26.4792671166827
NM_169709.2,0.453534551231136,17.2582803904907,11.9625283939817,20.7945655142866,1.20490367775832
NM_169810.2,0.0562638905135104,17.2582803904907,11.9625283939817,289.479846549853,16.7733887733888
NM_169841.2,0.29698113207547,10.3125136558046,7.14808976500691,24.4119605346431,2.36721728081323
NM_169937.3,0.501114578689255,17.2582803904907,11.9625283939817,17.1815086805686,0.995551601423488
NM_169948.3,0.348281642917017,10.3125136558046,7.14808976500691,19.2971825929917,1.87123947051744
NM_170087.2,0.252393385552654,6.43613325972188,4.46118762268431,19.0642705865556,2.96206896551725
NM_170120.2,0.549964226091104,6.43613325972188,4.46118762268431,5.26668840463799,0.81830008673027
NM_170263.4,0.0954545454545452,6.43613325972188,4.46118762268431,60.9900246992694,9.4761904761905
NM_170448.2,0.320493918171767,17.2582803904907,11.9625283939817,36.5907301896142,2.12018401380102
NM_170567.3,0.456419868791003,17.2582803904907,11.9625283939817,20.5540094999684,1.19096509240246
NM_170636.2,0.448663853727144,31.9620929274107,22.1544345974297,39.2763022807054,1.22884012539185
NM_170646.6,0.191124730450573,10.3125136558046,7.14808976500691,43.6444684233489,4.23218527315915
NM_170651.4,0.067896983886517,17.2582803904907,11.9625283939817,236.925033839435,13.7281947261663
NM_176001.4,0.407852564102564,17.2582803904907,11.9625283939817,25.0567175021074,1.45186640471513
NM_176132.4,0.261185549300986,31.9620929274107,22.1544345974297,90.4110361103602,2.82869574015986
NM_176133.5,0.255998619022959,10.3125136558046,7.14808976500691,29.9709601190275,2.90627107215104
NM_176141.3,0.0836109618484686,6.43613325972188,4.46118762268431,70.5410132463347,10.9601542416452
NM_176162.3,0.083916083916084,10.3125136558046,7.14808976500691,112.578274075867,10.9166666666667
NM_176271.2,0.185115303983229,6.43613325972188,4.46118762268431,28.3321064332264,4.40203850509626
NM_176316.2,0.0464480874316941,17.2582803904907,11.9625283939817,354.302344487133,20.5294117647058
NM_176504.2,0.708700819415774,31.9620929274107,22.1544345974297,13.1374639684865,0.411032656663726
NM_176588.2,0.023525721455458,10.3125136558046,7.14808976500691,428.038066806931,41.5066666666667
NM_205901.3,0.29953488372093,10.3125136558046,7.14808976500691,24.1159092634189,2.33850931677019
NM_205948.3,0,6.43613325972188,4.46118762268431,Inf,Inf
NM_206066.3,0.572641509433962,31.9620929274107,22.1544345974297,23.8530940627958,0.746293245469522
NM_206109.2,0.158960641956439,10.3125136558046,7.14808976500691,54.5621215298701,5.29086538461539
NM_206223.3,0.265888726818087,6.43613325972188,4.46118762268431,17.7699823463951,2.76097178683386
NR_001641.1,0.615384615384615,6.43613325972188,4.46118762268431,4.02258328732618,0.625
NR_001933.1,0.191745485812554,6.43613325972188,4.46118762268431,27.1298890768545,4.2152466367713
NR_001972.1,0.266666666666667,6.43613325972188,4.46118762268431,17.6993664642352,2.75
NR_003786.1,0,6.43613325972188,4.46118762268431,Inf,Inf
NR_037739.2,0,6.43613325972188,4.46118762268431,Inf,Inf
NR_037768.1,0.581438688035782,10.3125136558046,7.14808976500691,7.42368771504393,0.719871794871792
NR_048064.1,NaN,6.43613325972188,4.46118762268431,NaN,NaN
NR_048209.1,0.341206949100884,10.3125136558046,7.14808976500691,19.9111194881837,1.93077266636891
NR_048523.1,0,6.43613325972188,4.46118762268431,Inf,Inf
NR_073883.2,0.280773981062166,6.43613325972188,4.46118762268431,16.4866932620735,2.56158357771261
NR_073905.1,0.284352476168333,10.3125136558046,7.14808976500691,25.9541431173888,2.51676206050695
NR_124703.1,0.153406593406594,10.3125136558046,7.14808976500691,56.9108919801708,5.51862464183379
NR_124728.1,0.342586323628978,17.2582803904907,11.9625283939817,33.1181625675227,1.91897233201581
NR_124769.1,0.37402244134648,6.43613325972188,4.46118762268431,10.77174666468,1.67363636363637
NR_133117.1,0.278518518518519,6.43613325972188,4.46118762268431,16.6723239227902,2.59042553191489
NR_133213.1,0.491029737036127,17.2582803904907,11.9625283939817,17.8888381825357,1.03653653653653
