gene	TKO_0min_R1	TKO_0min_R2	TKO_2.5min_R1	TKO_5min_R1	TKO_5min_R2	TKO_10min_R1	TKO_10min_R2	TKO_20min_R1	TKO_20min_R2
NM_001130476.2	203.937375350462	199.367704232021	153.416085509978	100	75.9030047985902	31.1122702327364	28.4347985307336	10.2846512113293	11.7138370128547
NM_011293.2	57.0601982845852	56.8372841012341	30.9931485878743	18	7.71894964053459	9.07441215121478	8.69770307998911	7.71348840849694	6.89049236050279
NM_027356.2	17.4350605869566	18.3628148634756	3.87414357348429	3	3.43064428468204	1.72845945737424	0.669054083076085	0.514232560566463	2.75619694420112
NM_178398.4	274.20595286759	248.335210534623	127.071909210285	74	60.465105517521	22.9020878102087	20.7406765753587	6.17079072679755	8.26859083260335
NM_007984.2	145.820506727273	125.042025022715	38.7414357348429	25	16.724390887825	7.7780675581841	12.7120275784456	5.14232560566463	2.75619694420112
NM_001291248.1	23.7750826185772	13.116296331054	10.0727732910591	5	3.00181374909679	2.1605743217178	1.33810816615217	0.514232560566463	0.689049236050279
NM_001081001.2	146.877177065877	121.544346001101	64.3107833198392	47	33.8776123112352	16.8524797093989	10.7048653292174	3.08539536339878	2.06714770815084
NM_001003909.4	45.9651597292492	34.1023704607404	32.542806017268	23	10.2919328540461	3.02480405040493	4.6833785815326	1.54269768169939	0
NM_023733.3	37.5117970204218	24.4837531513008	10.847602005756	10	5.57479696260832	1.72845945737424	2.00716224922826	2.57116280283231	0
NM_001080977.1	63.4002203162058	43.7209877701801	25.5693475849963	12	12.8649160675577	6.48172296515341	5.35243266460868	1.54269768169939	0.689049236050279
NM_023229.2	60.7585444696972	42.8465680147765	24.7945188702994	6	6.00362749819357	1.72845945737424	0.669054083076085	2.05693024226585	2.06714770815084
NM_001134692.2	53.890187268775	45.4698272809873	17.8210604380277	17	8.5766107117051	3.02480405040493	2.00716224922826	1.02846512113293	1.37809847210056
NM_001177621.1	58.1168686231887	69.0791606768845	31.7679773025712	26	11.1495939252166	5.18537837212273	6.35601378922281	1.02846512113293	0.689049236050279
NM_001294324.1	131.555457156127	97.9350126052033	103.052219054682	63	54.0326474837422	50.5574391281966	47.5028398984021	56.0513491017444	74.4173174934301
NM_001294322.1	131.555457156127	97.9350126052033	103.052219054682	63	54.0326474837422	50.5574391281966	47.5028398984021	56.0513491017444	74.4173174934301
NM_027901.2	43.3234838827406	35.8512099715476	20.1455465821183	13	10.7207633896314	3.88903377909205	6.02148674768477	1.54269768169939	0
NM_175311.4	108.308709706852	99.6838521160105	86.0059873313512	57	44.1695451652813	52.2858985855709	39.8087179430271	41.138604845317	54.434889647972
NM_008014.3	73.4385885329384	86.5675557849565	48.814209025902	25	23.585679457189	8.21018242252766	12.7120275784456	3.08539536339878	0
NM_177298.3	50.7201762529647	29.7302716837224	20.9203752968151	16	13.7225771387282	15.9882499807118	10.7048653292174	9.77041865076279	19.2933786094078
NM_026660.2	55.4751927766801	42.8465680147765	13.1720881498466	23	8.5766107117051	10.3707567442455	6.69054083076086	8.74195352962987	9.6466893047039
NM_029162.2	63.9285554855075	44.5954075255837	15.4965742939371	7	7.29011910494934	3.02480405040493	1.67263520769021	1.02846512113293	0
NM_011292.2	281.074310068512	214.232840073882	91.4297883342292	46	44.1695451652813	16.8524797093989	17.7299332015163	3.59962792396524	3.44524618025139
NM_173765.3	65.5135609934127	55.9628643458305	33.3176347319649	29	17.1532214234102	20.7415134884909	11.3739194122935	17.9981396198262	18.6043293733575
NM_026969.1	42.7951487134389	37.6000494823548	34.0924634466617	27	14.5802382098987	7.7780675581841	13.7156087030598	8.74195352962987	8.95764006865362
NR_034038.1	160.08555629842	140.78158061998	62.7611258904454	45	33.0199512400646	25.0626621319265	23.751419949201	20.055069862092	22.7386247896592
NM_172405.3	73.4385885329384	47.2186667917945	29.4434911584806	18	10.2919328540461	7.7780675581841	4.01432449845651	3.59962792396524	0
NM_001282051.1	218.202424921608	222.102617872515	179.760261809671	124	96.9157010422677	56.6070472290065	45.8302046907119	25.7116280283231	24.80577249781
NM_153570.2	128.913781309619	110.176889180854	52.6883525993863	31	24.4433405283595	9.50652701555834	11.0393923707554	6.68502328736402	11.7138370128547
NM_009469.3	188.087320271411	130.288543555137	51.9135238846894	37	21.870357314848	7.34595269384054	10.0358112461413	3.08539536339878	5.51239388840223
NM_019682.4	176.992281716075	158.269975728052	68.1849268933234	36	28.7316458842121	7.7780675581841	9.03223012152715	1.54269768169939	0.689049236050279
NR_027810.1	59.1735389617921	38.4744692377584	21.695204011512	11	9.86310231846087	4.75326350777917	3.34527041538043	2.05693024226585	4.82334465235195
NM_023232.3	91.9303194584984	76.0745187201133	61.9862971757486	47	28.7316458842121	28.0874661823315	20.4061495338206	24.6831629071902	33.7634125664637
NM_001005525.2	860.657990792494	696.038125301267	331.626689890255	223	154.378992810692	47.1005202134481	59.8803404353096	13.370046574728	10.3357385407542
NM_009903.2	42.2668135441372	27.1070124175116	11.6224307204529	12	7.71894964053459	5.18537837212273	4.34885153999456	2.05693024226585	3.44524618025139
NM_018871.3	122.573759277998	64.7070618998665	41.0659218789334	16	19.7262046369217	9.07441215121478	5.68695970614673	3.59962792396524	3.44524618025139
NM_009315.3	52.8335169301715	53.3396050796197	44.9400654524177	21	14.1514076743134	5.18537837212273	9.70128420460324	3.59962792396524	2.06714770815084
NM_010752.3	160.08555629842	134.660642332155	82.1318437578669	36	25.3010015995301	12.0992162016197	9.70128420460324	3.08539536339878	3.44524618025139
NM_026510.1	24.8317529571806	11.3674568202468	7.74828714696857	4	3.43064428468204	1.72845945737424	4.6833785815326	6.17079072679755	11.7138370128547
NM_007393.5	800.427781492099	696.91254505667	185.958891527246	106	94.3427178287561	35.0013040118284	35.4598664030325	16.4554419381268	22.0495755536089
NM_133735.2	79.778610564559	65.5814816552701	13.9469168645434	11	12.4360855319724	3.02480405040493	5.01790562307064	2.05693024226585	2.75619694420112
NM_010439.4	20.0767364334652	6.99535804322881	7.74828714696857	7	3.43064428468204	1.29634459303068	1.33810816615217	1.54269768169939	0
NM_001164230.1	66.0418961627144	63.8326421444629	36.4169495907523	16	16.724390887825	4.32114864343561	7.69412195537498	5.65655816623109	6.20144312445251
NM_177185.4	59.1735389617921	41.9721482593729	20.1455465821183	17	11.5784244608019	1.29634459303068	3.67979745691847	2.57116280283231	1.37809847210056
NM_001311100.1	10.5667033860343	9.61861730943961	1.54965742939371	2	1.71532214234102	0.432114864343561	1.00358112461413	0	0
NM_001170849.1	50.1918410836629	32.3535309499332	19.3707178674214	9	8.14778017611985	1.29634459303068	2.00716224922826	0.514232560566463	0.689049236050279
NM_028358.2	95.1003304743087	72.5768396984989	38.7414357348429	29	21.870357314848	6.48172296515341	5.68695970614673	2.05693024226585	0.689049236050279
NM_001286663.1	95.1003304743087	72.5768396984989	38.7414357348429	29	21.870357314848	6.48172296515341	5.68695970614673	2.05693024226585	0.689049236050279
NM_029353.1	151.632193589592	112.800148447065	80.5821863284732	61	43.740714629696	26.7911215893008	22.4133117830489	9.77041865076279	11.0247877768045
NM_001113564.1	282.130980407116	263.200346376484	116.224307204529	68	51.0308337346454	27.6553513179879	32.1145959876521	12.3415814535951	14.4700339570559
NM_001308303.1	140.008819864955	116.297827468679	57.3373248875674	31	30.4469680265531	9.07441215121478	11.3739194122935	4.62809304509816	4.82334465235195
NM_001253681.1	166.953913499342	181.004889368545	82.9066724725637	55	42.025392487355	14.6919053876811	14.0501357445978	2.05693024226585	6.89049236050279
NM_026506.2	56.5318631152835	42.8465680147765	18.5958891527246	9	10.2919328540461	10.802871608589	7.0250678722989	2.57116280283231	4.13429541630167
NR_037960.1	88.2319732733864	76.0745187201133	48.814209025902	38	23.585679457189	9.07441215121478	9.70128420460324	6.17079072679755	4.82334465235195
NR_037961.1	77.1369347180504	75.2000989647097	38.7414357348429	28	21.870357314848	6.04960810080985	8.02864899691303	5.65655816623109	4.13429541630167
NM_138677.2	81.3636160724641	64.7070618998665	41.0659218789334	26	21.0126962436775	12.5313310659633	12.0429734953695	8.2277209690634	10.3357385407542
NM_008188.2	40.6818080362321	41.0977285039693	14.7217455792403	8	9.00544124729036	0.864229728687122	2.67621633230434	0	0.689049236050279
NM_001166428.1	117.290407584981	83.9442965187457	63.5359546051423	43	31.7334596333089	14.6919053876811	13.0465546199837	3.59962792396524	6.89049236050279
NM_145997.2	88.7603084426882	73.4512594539025	36.4169495907523	18	11.5784244608019	7.34595269384054	7.35959491383694	0.514232560566463	2.06714770815084
NM_138747.2	143.707166050067	129.414123799733	55.0128387434769	35	22.7280183860185	17.2845945737424	11.3739194122935	7.19925584793048	13.7809847210056
NR_028592.1	3.17001101581029	2.6232592662108	3.09931485878743	0	1.71532214234102	0.864229728687122	0.669054083076085	1.02846512113293	0
NR_029441.1	162.198896975627	125.916444778119	48.0393803112052	20	24.8721710639448	10.3707567442455	7.35959491383694	6.17079072679755	5.51239388840223
NM_029250.2	54.4185224380767	38.4744692377584	24.0196901556026	11	11.5784244608019	4.75326350777917	4.34885153999456	2.05693024226585	1.37809847210056
NM_026218.2	21.1334067720686	20.9860741296864	11.6224307204529	6	6.00362749819357	2.1605743217178	2.67621633230434	1.02846512113293	0
NM_025315.3	0	0	0	0	0	0	0	0	0
NM_145573.2	7.39669237022401	4.37209877701801	6.97345843227172	2	1.71532214234102	0	0.669054083076085	1.02846512113293	0
NR_126540.1	37.5117970204218	34.1023704607404	13.1720881498466	5	6.43245803377883	3.45691891474849	3.34527041538043	1.02846512113293	0.689049236050279
NM_001311093.1	184.9173092556	127.665284288926	54.23801002878	31	30.8757985621384	9.9386418799019	16.0572979938261	5.14232560566463	6.89049236050279
NM_001146689.1	209.220727043479	140.78158061998	79.8073576137763	41	37.3082565959172	15.5561351163682	13.7156087030598	5.65655816623109	4.82334465235195
NM_198102.2	186.502314763505	229.972395671147	55.0128387434769	41	24.8721710639448	10.3707567442455	10.0358112461413	3.08539536339878	2.06714770815084
NM_016806.3	439.574860859027	325.28414901014	172.786803377399	96	81.0489712256132	23.3342026745523	30.7764878214999	15.4269768169939	15.8481324291564
NM_145567.1	96.6853359822139	67.3303211660773	34.8672921613586	37	18.8685435657512	10.3707567442455	8.02864899691303	7.19925584793048	0.689049236050279
NM_145958.2	57.588533453887	41.9721482593729	26.3441762996931	23	15.0090687454839	8.21018242252766	6.35601378922281	2.05693024226585	2.06714770815084
NM_007836.1	450.669899414363	265.823605642695	137.144682501344	85	58.74978337518	26.7911215893008	26.0931092399673	8.74195352962987	10.3357385407542
NM_145569.4	0	0	0	0	0	0	0	0	0
NM_001039392.2	184.9173092556	138.158321353769	86.780816046048	53	28.7316458842121	8.64229728687122	8.69770307998911	2.05693024226585	4.13429541630167
NM_025284.4	109.365380045455	73.4512594539025	59.661811031658	32	21.0126962436775	5.61749323646629	5.01790562307064	1.02846512113293	2.06714770815084
NM_025882.3	122.045424108696	103.181531137625	61.2114684610517	40	30.8757985621384	23.7663175388959	16.3918250353641	20.055069862092	22.7386247896592
NM_013820.3	0	0	0	0	0	0	0	0	0
NM_001083922.1	29.5867694808961	32.3535309499332	24.7945188702994	20	12.4360855319724	8.21018242252766	7.35959491383694	3.59962792396524	4.13429541630167
NR_028081.1	44.3801542213441	36.7256297269512	10.0727732910591	4	7.29011910494934	3.45691891474849	1.67263520769021	1.02846512113293	0
NM_133934.4	89.2886436119899	81.3210372525349	87.5556447607449	51	57.4632917684242	47.5326350777917	47.8373669399401	28.2827908311554	37.8977079827653
NM_001109745.1	163.783902483532	164.390914015877	65.085612034536	38	23.1568489216038	14.6919053876811	14.0501357445978	2.05693024226585	6.20144312445251
NR_027010.1	212.919073228591	137.283901598365	72.0590704668077	46	32.5911207044794	13.3955607946504	16.0572979938261	4.62809304509816	6.20144312445251
NM_029780.3	103.025358013834	83.9442965187457	37.966607020146	23	22.2991878504333	9.9386418799019	8.36317603845107	1.02846512113293	3.44524618025139
NM_172086.2	210.277397382083	168.763012792895	70.509413037414	33	33.8776123112352	10.802871608589	11.0393923707554	3.59962792396524	6.89049236050279
NM_013535.1	155.858874944006	129.414123799733	47.2645515965083	35	30.8757985621384	20.3093986241474	16.0572979938261	15.4269768169939	18.6043293733575
NR_024201.3	420.554794764165	404.856346751867	134.045367642556	128	74.6165131918344	60.4960810080985	56.2005429783912	47.3093955721146	51.6786927037709
NM_001164089.1	83.476956749671	55.0884445904269	32.542806017268	25	16.2955603522397	6.04960810080985	4.6833785815326	1.54269768169939	0
NM_012003.2	99.3270118287225	70.8280001876917	41.8407505936303	28	20.155035172507	7.34595269384054	5.35243266460868	2.05693024226585	0.689049236050279
NM_008084.3	95.1003304743087	55.0884445904269	28.6686624437837	17	14.5802382098987	4.32114864343561	7.69412195537498	2.57116280283231	5.51239388840223
NM_001289726.1	11.6233737246377	6.12093828782521	5.423801002878	6	3.8594748202673	5.18537837212273	4.01432449845651	1.54269768169939	6.89049236050279
NM_011657.2	30.6434398194995	19.2372346188792	20.1455465821183	13	8.14778017611985	3.45691891474849	3.01074337384238	3.59962792396524	0.689049236050279
NM_133927.1	93.5153249664036	78.6977779863241	62.7611258904454	54	43.740714629696	39.7545675196076	34.7908123199564	41.138604845317	31.6962648583128
NM_001167695.2	133.140462664032	92.6884940727817	48.0393803112052	25	26.1586626707006	7.7780675581841	13.0465546199837	5.14232560566463	2.75619694420112
NM_001167694.2	123.630429616601	89.1908150511673	44.9400654524177	22	24.0145099927743	7.34595269384054	12.7120275784456	5.14232560566463	2.75619694420112
NM_175652.3	257.299227449935	219.479358606304	96.0787606224103	35	39.4524092738435	15.1240202520246	16.3918250353641	10.7988837718957	6.89049236050279
NM_138757.2	1.05667033860343	0	0.774828714696857	0	0.428830535585255	0	0.334527041538043	0	0
NM_001301351.1	308.0194037029	244.837531513008	134.820196357253	101	73.3300215850786	28.0874661823315	32.1145959876521	6.17079072679755	10.3357385407542
NR_029640.1	0	0	0	0	0	0	0	0	0
NR_028425.1	0	0	0	0	0	0	0	0	0
NR_029641.1	0	0	0	0	0	0	0	0	0
NR_029642.1	0	0	0	0	0	0	0	0	0
NR_030276.1	0	0	0	0	0	0	0	0	0
NR_029643.1	0	0	0	0	0	0	0	0	0
NR_029644.1	0	0	0	0	0	0	0	0	0
NR_029645.1	0	0	0	0	0	0	0	0	0
NM_029767.2	331.266151152175	282.437580995363	79.8073576137763	42	33.0199512400646	14.2597905233375	11.0393923707554	4.1138604845317	6.20144312445251
NM_009081.2	107.78037453755	73.4512594539025	24.0196901556026	11	10.7207633896314	3.45691891474849	7.35959491383694	0.514232560566463	2.06714770815084
NM_001252454.1	100.912017336628	111.925728691661	119.323622063316	97	79.7624796188575	81.2375944965895	63.8946649337662	55.0228839806115	71.661120549229
NM_009095.2	390.439690113968	310.419013168278	137.144682501344	76	46.3136978432076	15.9882499807118	18.7335143261304	6.68502328736402	8.95764006865362
NM_029809.2	288.999337608038	215.107259829286	246.395531273601	205	156.094314953033	130.066574167412	108.052234416788	26.7400931494561	26.1838709699106
NM_198631.2	28.0017639729909	15.7395555972648	4.64897228818114	6	2.14415267792628	3.02480405040493	0.669054083076085	2.05693024226585	1.37809847210056
NM_009201.2	126.800440632412	132.911802821347	35.6421208760554	27	20.155035172507	7.34595269384054	9.3667571630652	7.19925584793048	6.89049236050279
NM_023133.1	291.641013454547	260.577087110273	120.098450778013	69	52.7461558769864	18.5809391667731	26.7621633230434	7.71348840849694	7.57954159655307
NM_018820.4	308.547738872202	281.56316123996	108.47602005756	63	50.6020031990601	17.716709438086	19.4025684092065	7.19925584793048	6.89049236050279
NM_013647.2	72.381918194335	69.0791606768845	26.3441762996931	16	12.8649160675577	2.59268918606137	2.67621633230434	2.05693024226585	0
NM_177301.5	557.39360361331	390.86563066541	174.336460806793	106	81.0489712256132	26.3590067249572	31.7800689461141	15.4269768169939	15.8481324291564
NM_001033355.3	114.12039656917	103.181531137625	68.9597556080203	48	36.8794260603319	15.5561351163682	11.7084464538315	4.1138604845317	8.95764006865362
NM_025880.4	573.771993861663	403.10750724106	250.269674847085	158	104.634650682802	37.1618783335462	48.1718939814782	12.8558140141616	14.4700339570559
NM_001171024.1	88.2319732733864	61.2093828782521	24.7945188702994	21	9.43427178287561	8.21018242252766	9.70128420460324	4.1138604845317	6.89049236050279
NM_001278207.1	45.4368245599475	43.7209877701801	24.7945188702994	9	8.14778017611985	3.02480405040493	2.00716224922826	1.54269768169939	0
NM_148927.2	70.2685775171281	45.4698272809873	18.5958891527246	19	8.5766107117051	6.48172296515341	3.34527041538043	2.05693024226585	1.37809847210056
NM_009077.2	343.417860046115	318.288790966911	178.985433094974	85	78.0471574765164	15.9882499807118	23.751419949201	6.17079072679755	10.3357385407542
NM_001033170.4	128.913781309619	103.181531137625	137.144682501344	81	54.8903085549127	33.2728445544542	29.1038526138097	6.68502328736402	6.20144312445251
NM_010699.2	112.007055891964	116.297827468679	57.3373248875674	32	24.8721710639448	9.9386418799019	8.69770307998911	1.02846512113293	6.89049236050279
NM_146190.2	357.682909617261	306.04691439126	189.058206386033	102	105.063481218388	35.8655337405156	45.8302046907119	11.8273488930286	13.7809847210056
NM_010418.2	105.667033860343	83.0698767633421	44.9400654524177	30	27.4451542774563	11.6671013372761	10.7048653292174	5.14232560566463	4.82334465235195
NM_199035.2	80.8352809031624	58.5861236120413	35.6421208760554	30	21.4415267792628	3.88903377909205	7.69412195537498	2.57116280283231	2.75619694420112
NM_011975.3	194.955677472333	165.265333771281	68.9597556080203	31	33.4487817756499	11.6671013372761	15.0537168692119	3.59962792396524	4.82334465235195
NM_181517.3	264.167584650858	228.22355616034	112.350163631044	77	48.0290199855486	21.605743217178	17.7299332015163	3.08539536339878	4.13429541630167
NM_019772.2	73.4385885329384	49.8419260580053	24.0196901556026	9	12.8649160675577	3.45691891474849	3.34527041538043	1.02846512113293	3.44524618025139
NM_172746.3	41.7384783748355	41.9721482593729	10.0727732910591	8	3.43064428468204	2.59268918606137	3.34527041538043	0	0.689049236050279
NM_198424.3	22.7184122799738	23.6093333958972	27.8938337290869	10	14.5802382098987	13.3955607946504	9.70128420460324	14.9127442564274	8.26859083260335
NM_026370.1	156.387210113308	127.665284288926	49.5890377405989	42	36.8794260603319	19.0130540311167	18.3989872845924	9.25618609019633	9.6466893047039
NM_139149.2	1537.45534266799	1144.61545982331	607.465712322336	311	240.145099927743	64.8172296515341	57.2041241030053	20.5693024226585	19.9824278454581
NM_199301.2	96.6853359822139	68.2047409214809	33.3176347319649	21	16.2955603522397	8.21018242252766	9.03223012152715	6.17079072679755	6.20144312445251
NR_024509.1	24.3034177878789	20.1116543742828	14.7217455792403	10	7.29011910494934	6.04960810080985	2.3416892907663	0.514232560566463	2.06714770815084
NM_026020.6	123.630429616601	115.423407713275	42.6155793083272	23	18.439713030166	3.88903377909205	7.35959491383694	2.57116280283231	3.44524618025139
NM_133655.2	178.048952054678	130.288543555137	52.6883525993863	28	29.1604764197974	7.7780675581841	9.70128420460324	4.1138604845317	6.20144312445251
NM_001115085.1	100.912017336628	89.1908150511673	67.4100981786266	45	27.0163237418711	36.7297634692027	33.4527041538043	28.2827908311554	44.0991511072178
NM_010202.5	175.407276208169	139.032741109173	82.9066724725637	45	38.1659176670877	16.4203648450553	20.7406765753587	5.14232560566463	11.0247877768045
NR_106158.1	0	0	0	0	0	0	0	0	0
NR_106140.1	0	0	0	0	0	0	0	0	0
NM_172894.2	77.6652698873521	65.5814816552701	48.814209025902	17	16.2955603522397	12.5313310659633	14.3846627861358	12.3415814535951	11.0247877768045
NM_183406.3	123.630429616601	137.283901598365	42.6155793083272	26	33.4487817756499	11.6671013372761	8.36317603845107	5.14232560566463	4.13429541630167
NM_001289848.1	80.8352809031624	74.3256792093061	23.2448614409057	16	24.4433405283595	6.48172296515341	7.35959491383694	4.62809304509816	3.44524618025139
NM_133777.2	101.440352505929	67.3303211660773	34.8672921613586	17	20.155035172507	9.50652701555834	12.7120275784456	9.25618609019633	9.6466893047039
NM_026885.3	53.3618520994732	50.7163458134089	45.7148941671146	32	18.439713030166	18.5809391667731	14.3846627861358	8.2277209690634	8.95764006865362
NM_145578.3	24.8317529571806	22.7349136404936	7.74828714696857	5	3.8594748202673	0	1.67263520769021	0	2.06714770815084
NM_001285891.1	19.0200660948617	14.8651358418612	11.6224307204529	2	3.43064428468204	3.02480405040493	0.669054083076085	1.02846512113293	0
NM_172739.4	94.0436601357053	71.7024199430953	40.2910931642366	30	20.5838657080922	8.64229728687122	8.02864899691303	1.54269768169939	3.44524618025139
NM_001282021.1	50.7201762529647	41.9721482593729	28.6686624437837	13	12.8649160675577	3.45691891474849	4.01432449845651	4.1138604845317	1.37809847210056
NM_001305843.1	61.8152148083007	42.8465680147765	43.390408023024	31	22.7280183860185	23.7663175388959	21.4097306584347	23.6546977860573	29.629117150162
NM_020486.2	14.2650495711463	17.488395108072	7.74828714696857	5	0.85766107117051	0.864229728687122	1.00358112461413	1.02846512113293	0
NM_028771.2	97.2136711515156	76.0745187201133	70.509413037414	90	69.8993773003966	60.063966143755	54.527907770701	74.0494887215706	81.3078098539329
NM_181593.2	31.7001101581029	32.3535309499332	16.271403008634	5	3.00181374909679	1.29634459303068	2.67621633230434	0.514232560566463	0.689049236050279
NM_001254951.1	32.2284453274046	15.7395555972648	6.19862971757486	5	8.14778017611985	0.864229728687122	3.01074337384238	0.514232560566463	0
NM_011756.4	273.149282528987	204.614222764443	84.4563299019574	42	48.0290199855486	15.9882499807118	20.4061495338206	14.9127442564274	10.3357385407542
NM_001082548.1	115.177066907774	105.804790403836	44.9400654524177	31	19.7262046369217	9.07441215121478	10.0358112461413	3.59962792396524	0
NM_016682.2	180.162292731885	160.018815238859	75.1583853255952	44	34.3064428468204	13.3955607946504	7.0250678722989	4.1138604845317	4.82334465235195
NM_011274.5	77.1369347180504	66.4559014106737	31.7679773025712	17	21.4415267792628	6.91383782949698	8.02864899691303	3.59962792396524	0.689049236050279
NM_001252470.1	156.915545282609	117.172247224083	116.999135919225	101	64.7534108733735	79.0770201748716	58.2077052276194	51.9374886172127	65.4596774247765
NM_013725.4	338.134508353098	229.097975915744	106.926362628166	65	51.0308337346454	20.3093986241474	22.0787847415108	7.71348840849694	11.0247877768045
NM_009438.5	194.427342303031	119.795506490293	72.8338991815046	37	35.1641039179909	13.827675658994	17.0608791184402	10.7988837718957	8.95764006865362
NM_010240.2	96.6853359822139	66.4559014106737	64.3107833198392	37	41.5965619517698	29.8159256397057	29.7729066968858	13.370046574728	10.3357385407542
NM_008654.2	297.452700316866	232.595654937358	94.5291031930166	79	58.74978337518	20.3093986241474	22.7478388245869	4.1138604845317	7.57954159655307
NM_001172561.1	34.3417860046115	15.7395555972648	4.64897228818114	6	2.14415267792628	1.72845945737424	0.669054083076085	1.54269768169939	0
NM_021884.3	97.2136711515156	66.4559014106737	71.2842417521109	32	32.1622901688941	15.5561351163682	23.0823658661249	16.4554419381268	23.4276740257095
NM_001163574.1	61.8152148083007	59.4605433674449	24.7945188702994	14	17.5820519589955	6.91383782949698	7.35959491383694	1.54269768169939	0.689049236050279
NM_001042527.2	52.8335169301715	46.3442470363909	16.271403008634	6	8.5766107117051	2.59268918606137	3.01074337384238	1.02846512113293	1.37809847210056
NM_009092.3	136.838808849144	99.6838521160105	39.5162644495397	15	15.4378992810692	4.32114864343561	8.36317603845107	3.08539536339878	2.75619694420112
NM_030705.4	64.985225824111	52.4651853242161	24.7945188702994	14	11.5784244608019	3.88903377909205	2.3416892907663	1.02846512113293	2.06714770815084
NM_012052.2	196.012347810936	145.153679396998	43.390408023024	19	19.2973741013365	9.9386418799019	10.0358112461413	6.17079072679755	4.13429541630167
NM_029211.2	7.39669237022401	1.7488395108072	2.32448614409057	3	0.85766107117051	0.864229728687122	0.669054083076085	0.514232560566463	0.689049236050279
NM_001040131.2	377.759646050726	306.921334146664	138.694339930737	67	54.0326474837422	24.1984324032394	23.0823658661249	7.71348840849694	11.7138370128547
NM_133700.2	164.312237652833	136.409481842962	81.35701504317	50	34.7352733824057	19.8772837598038	12.0429734953695	4.1138604845317	3.44524618025139
NR_029433.1	66.0418961627144	34.1023704607404	26.3441762996931	10	7.29011910494934	3.88903377909205	3.34527041538043	0	2.06714770815084
NM_026533.3	104.61036352174	82.1954570079385	34.8672921613586	15	15.4378992810692	6.04960810080985	11.7084464538315	9.77041865076279	15.8481324291564
NM_011083.2	103.553693183136	83.0698767633421	34.0924634466617	23	15.8667298166544	6.04960810080985	6.35601378922281	4.1138604845317	2.75619694420112
NM_170669.2	137.895479187748	97.0605928497997	51.1386951699926	33	27.0163237418711	19.8772837598038	9.70128420460324	6.17079072679755	6.89049236050279
NM_019419.2	182.803968578393	143.404839886191	90.6549596195323	51	47.6001894499633	46.236290484761	42.8194613168695	45.2524653298487	53.0567911758715
NM_001311143.1	46.4934948985509	35.8512099715476	13.1720881498466	7	9.00544124729036	3.45691891474849	3.01074337384238	1.02846512113293	3.44524618025139
NM_028816.2	48.6068355757578	35.8512099715476	16.271403008634	7	8.5766107117051	3.45691891474849	3.34527041538043	1.02846512113293	3.44524618025139
NM_001081459.2	21.1334067720686	19.2372346188792	13.9469168645434	9	2.57298321351153	2.59268918606137	0.334527041538043	1.02846512113293	2.06714770815084
NM_183020.1	29.0584343115943	24.4837531513008	10.847602005756	7	6.86128856936408	0.864229728687122	1.33810816615217	0	0
NM_019674.3	61.286879638999	65.5814816552701	57.3373248875674	33	26.1586626707006	19.8772837598038	19.7370954507445	7.19925584793048	6.20144312445251
NM_001177307.1	271.564277021082	229.097975915744	96.8535893371072	47	45.8848673076223	13.827675658994	17.7299332015163	6.68502328736402	9.6466893047039
NM_001285905.1	52.3051817608698	46.3442470363909	24.0196901556026	27	18.439713030166	6.48172296515341	10.7048653292174	9.77041865076279	8.26859083260335
NM_009266.3	295.339359639659	201.990963498232	122.422936922103	59	49.3155115923043	18.1488243024296	23.751419949201	6.68502328736402	6.20144312445251
NM_133962.3	125.215435124506	103.181531137625	43.390408023024	26	17.5820519589955	9.9386418799019	7.69412195537498	2.05693024226585	4.13429541630167
NM_053177.1	119.403748262188	125.042025022715	51.1386951699926	15	24.0145099927743	9.9386418799019	8.69770307998911	5.14232560566463	4.82334465235195
NM_001024728.2	73.4385885329384	50.7163458134089	20.1455465821183	10	8.14778017611985	4.32114864343561	4.01432449845651	1.54269768169939	2.06714770815084
NM_001302457.1	628.190516299739	511.535556911107	244.845873844207	161	116.213075143604	41.9151418413254	37.4670286522608	14.398511695861	12.402886248905
NM_001302451.1	628.190516299739	511.535556911107	244.845873844207	161	116.213075143604	41.9151418413254	37.4670286522608	14.398511695861	12.402886248905
NM_146207.2	56.0035279459818	41.0977285039693	27.8938337290869	18	16.2955603522397	3.88903377909205	5.01790562307064	1.54269768169939	2.75619694420112
NM_025924.2	37.5117970204218	27.9814321729152	18.5958891527246	10	9.00544124729036	7.34595269384054	4.6833785815326	3.59962792396524	1.37809847210056
NM_173189.2	482.898344741768	528.149532263775	241.746558985419	136	121.359041570627	41.4830269769818	44.4920965245597	10.7988837718957	8.26859083260335
NR_045473.1	60.2302093003955	69.0791606768845	34.0924634466617	15	13.7225771387282	5.61749323646629	8.36317603845107	3.08539536339878	1.37809847210056
NM_001079908.2	87.7036381040847	83.0698767633421	48.814209025902	30	18.0108824945807	5.18537837212273	7.0250678722989	1.54269768169939	2.75619694420112
NM_007918.3	104.082028352438	96.1861730943961	55.0128387434769	28	19.7262046369217	8.21018242252766	6.35601378922281	3.59962792396524	1.37809847210056
NM_030110.1	25.888423295784	18.3628148634756	13.1720881498466	7	4.28830535585255	2.1605743217178	1.67263520769021	1.02846512113293	0
NM_033560.3	113.063726230567	72.5768396984989	55.7876674581737	29	20.155035172507	7.7780675581841	9.3667571630652	4.62809304509816	2.06714770815084
